id,time_observed_at,user_id
23929298,2019-04-29 13:45:17 UTC,885619
23929723,2019-04-29 13:06:02 UTC,353381
23929819,2019-04-29 15:02:01 UTC,1669656
23929871,2019-04-29 15:02:24 UTC,1669656
23929903,2019-04-29 13:05:03 UTC,353381
23929932,2019-04-29 15:03:06 UTC,1669656
23929980,2019-04-29 15:04:58 UTC,1669656
23930042,2019-04-29 15:05:22 UTC,1669656
23930095,2019-04-29 15:06:38 UTC,1669656
23930180,2019-04-29 15:14:01 UTC,1669656
23930228,2019-04-29 15:14:27 UTC,1669656
23930247,2019-04-29 13:04:19 UTC,353381
23930252,2019-04-29 13:53:28 UTC,1696420
23930292,2019-04-29 15:15:25 UTC,1669656
23930303,2019-04-29 15:22:19 UTC,1669656
23930449,2019-04-29 15:24:41 UTC,1669656
23930460,2019-04-29 13:54:53 UTC,1245075
23930506,2019-04-29 15:25:38 UTC,1669656
23930557,2019-04-29 15:27:54 UTC,1669656
23930595,2019-04-29 13:03:25 UTC,353381
23930622,2019-04-29 15:29:09 UTC,1669656
23930671,2019-04-29 15:30:01 UTC,1669656
23930727,2019-04-29 15:30:39 UTC,1669656
23930760,2019-04-29 15:31:46 UTC,1669656
23930831,2019-04-29 15:34:57 UTC,1669656
23930874,2019-04-29 15:35:53 UTC,1669656
23930921,2019-04-29 15:36:24 UTC,1669656
23930958,2019-04-29 15:43:37 UTC,1669656
23931124,2019-04-29 13:57:52 UTC,1245075
23931471,2019-04-29 13:58:41 UTC,1696420
23931767,2019-04-29 11:11:38 UTC,1488476
23931874,2019-04-29 14:00:54 UTC,1245075
23932063,2019-04-29 11:15:48 UTC,1488476
23932495,2019-04-29 16:02:11 UTC,1624432
23932549,2019-04-29 16:03:24 UTC,1656262
23932728,2019-04-29 14:04:15 UTC,1245075
23933212,2019-04-29 14:06:18 UTC,1696420
23933371,2019-04-29 11:16:48 UTC,1488476
23933549,2019-04-29 11:17:35 UTC,1488476
23933965,2019-04-29 11:17:59 UTC,1488476
23934036,2019-04-29 11:18:36 UTC,1488476
23934102,2019-04-29 11:19:58 UTC,1488476
23934419,2019-04-29 11:21:24 UTC,1488476
23934950,2019-04-29 15:30:00 UTC,1676345
23934989,2019-04-29 16:14:02 UTC,1157046
23935036,2019-04-29 14:15:04 UTC,1343226
23935097,2019-04-29 11:22:40 UTC,1488476
23935390,2019-04-29 14:17:00 UTC,1530730
23935542,2019-04-29 11:23:11 UTC,1488476
23935767,2019-04-29 11:24:47 UTC,1488476
23935990,2019-04-29 11:29:02 UTC,1488476
23936047,2019-04-29 12:55:45 UTC,1676345
23936110,2019-04-29 14:19:38 UTC,1619976
23936226,2019-04-29 12:34:37 UTC,1488476
23936413,2019-04-29 12:35:20 UTC,1488476
23936472,2019-04-29 14:19:37 UTC,1660169
23936658,2019-04-29 12:36:35 UTC,1488476
23936862,2019-04-29 12:37:22 UTC,1488476
23936940,2019-04-29 15:23:03 UTC,796473
23936984,2019-04-29 12:37:42 UTC,1488476
23937505,2019-04-29 14:25:24 UTC,1696420
23937532,2019-04-29 12:39:11 UTC,1488476
23937687,2019-04-29 12:45:27 UTC,1488476
23937742,2019-04-29 14:26:14 UTC,1696420
23937939,2019-04-29 14:26:35 UTC,908366
23937942,2019-04-29 14:26:46 UTC,1696420
23938026,2019-04-29 14:27:23 UTC,908366
23938165,2019-04-29 12:45:37 UTC,1488476
23938176,2019-04-29 14:36:00 UTC,1676345
23938194,2019-04-29 14:27:45 UTC,908366
23938201,2019-04-29 14:27:35 UTC,1696420
23938254,2019-04-29 15:27:29 UTC,796473
23938369,2019-04-29 12:46:01 UTC,1488476
23938388,2019-04-29 14:28:23 UTC,1696420
23938500,2019-04-29 12:46:45 UTC,1488476
23938660,2019-04-29 14:29:02 UTC,1696420
23938671,2019-04-29 12:48:27 UTC,1488476
23938751,2019-04-29 12:47:35 UTC,1488476
23938865,2019-04-29 14:28:45 UTC,908366
23939053,2019-04-29 12:49:27 UTC,1488476
23939113,2019-04-29 14:29:18 UTC,908366
23939118,2019-04-29 12:49:53 UTC,1488476
23939275,2019-04-29 12:50:14 UTC,1488476
23939437,2019-04-29 12:51:21 UTC,1488476
23939571,2019-04-29 12:51:48 UTC,1488476
23939788,2019-04-29 12:52:19 UTC,1488476
23939988,2019-04-29 14:31:01 UTC,908366
23940062,2019-04-29 12:53:43 UTC,1488476
23940534,2019-04-29 12:56:31 UTC,1488476
23940677,2019-04-29 12:57:02 UTC,1488476
23940813,2019-04-29 12:57:31 UTC,1488476
23941114,2019-04-29 12:57:42 UTC,1488476
23941325,2019-04-29 12:59:11 UTC,1488476
23941393,2019-04-29 14:32:58 UTC,908366
23941454,2019-04-29 13:00:59 UTC,1488476
23941595,2019-04-29 13:01:27 UTC,1488476
23941719,2019-04-29 14:40:01 UTC,1696420
23941743,2019-04-29 14:34:48 UTC,908366
23941865,2019-04-29 13:03:25 UTC,1488476
23942053,2019-04-29 14:35:41 UTC,908366
23942077,2019-04-29 13:03:42 UTC,1488476
23942319,2019-04-29 13:04:49 UTC,1488476
23942575,2019-04-29 14:15:52 UTC,657977
23942978,2019-04-29 13:36:05 UTC,1488476
23943081,2019-04-29 13:06:11 UTC,1488476
23943248,2019-04-29 13:06:51 UTC,1488476
23943380,2019-04-29 13:07:35 UTC,1488476
23943580,2019-04-29 13:08:18 UTC,1488476
23943702,2019-04-29 13:09:22 UTC,1488476
23943911,2019-04-29 13:10:01 UTC,1488476
23944174,2019-04-29 13:46:36 UTC,1501284
23944346,2019-04-29 13:11:33 UTC,1488476
23944507,2019-04-29 13:13:22 UTC,1488476
23944704,2019-04-29 13:16:19 UTC,1488476
23944862,2019-04-29 13:17:03 UTC,1488476
23945222,2019-04-29 13:17:32 UTC,1488476
23945406,2019-04-29 13:19:17 UTC,1488476
23945598,2019-04-29 13:20:49 UTC,1488476
23945696,2019-04-29 13:21:09 UTC,1488476
23945767,2019-04-29 13:23:28 UTC,1488476
23945867,2019-04-29 13:39:02 UTC,1488476
23945997,2019-04-29 13:40:24 UTC,1488476
23946168,2019-04-29 13:43:31 UTC,1488476
23946243,2019-04-29 13:45:05 UTC,1488476
23946305,2019-04-29 13:45:22 UTC,1488476
23946586,2019-04-29 14:56:09 UTC,1133372
23948036,2019-04-29 15:01:20 UTC,1133372
23948389,2019-04-29 14:00:55 UTC,1622501
23948510,2019-04-29 04:00:17 UTC,1657945
23948576,2019-04-29 04:00:47 UTC,1657945
23948639,2019-04-29 04:01:56 UTC,1657945
23948696,2019-04-29 04:02:13 UTC,1657945
23948766,2019-04-29 04:02:41 UTC,1657945
23948852,2019-04-29 04:03:00 UTC,1657945
23948864,,1670296
23948886,2019-04-29 06:59:51 UTC,1657945
23948948,2019-04-29 07:00:20 UTC,1657945
23948998,2019-04-29 07:01:01 UTC,1657945
23949036,2019-04-29 07:01:34 UTC,1657945
23949064,2019-04-29 07:05:36 UTC,1657945
23949088,2019-04-29 07:07:05 UTC,1657945
23949127,2019-04-29 11:42:52 UTC,1657945
23949164,2019-04-29 11:43:12 UTC,1657945
23949200,2019-04-29 11:52:04 UTC,1657945
23949213,2019-04-29 11:58:08 UTC,1657945
23949582,2019-04-29 13:42:05 UTC,1622501
23950539,2019-04-29 15:11:00 UTC,1657945
23950835,2019-04-29 15:12:24 UTC,885619
23951019,2019-04-29 15:11:57 UTC,1657945
23951091,2019-04-29 15:12:26 UTC,1657945
23951148,2019-04-29 15:13:31 UTC,885619
23951168,2019-04-29 17:11:25 UTC,159021
23951197,2019-04-29 15:13:42 UTC,1657945
23951366,2019-04-29 15:14:13 UTC,1657945
23951480,2019-04-29 15:14:31 UTC,1657945
23951668,2019-04-29 15:14:50 UTC,1657945
23951797,2019-04-29 15:15:24 UTC,1657945
23951906,2019-04-29 15:15:45 UTC,1657945
23952033,2019-04-29 15:16:07 UTC,1657945
23952149,2019-04-29 15:16:38 UTC,1657945
23952201,2019-04-29 15:16:26 UTC,885619
23952307,2019-04-29 15:17:04 UTC,1657945
23952534,2019-04-29 15:17:55 UTC,1657945
23952662,2019-04-29 15:18:33 UTC,1657945
23952895,2019-04-29 13:00:48 UTC,353381
23952988,2019-04-29 12:57:57 UTC,353381
23953069,2019-04-29 12:57:35 UTC,353381
23953108,2019-04-29 15:20:27 UTC,1657945
23953152,2019-04-29 12:57:19 UTC,353381
23953313,2019-04-29 12:56:39 UTC,353381
23953429,2019-04-29 12:56:03 UTC,353381
23953473,2019-04-29 15:22:04 UTC,1657945
23953493,2019-04-29 15:20:18 UTC,1688908
23953694,2019-04-29 15:22:59 UTC,1657945
23953802,2019-04-29 15:23:23 UTC,1657945
23953817,2019-04-29 12:54:32 UTC,353381
23953910,2019-04-29 12:52:53 UTC,353381
23954034,2019-04-29 12:51:22 UTC,353381
23954067,2019-04-29 12:51:15 UTC,353381
23954119,2019-04-29 12:49:45 UTC,353381
23954129,2019-04-29 15:24:40 UTC,1657945
23954256,2019-04-29 12:48:50 UTC,353381
23954273,2019-04-29 15:25:29 UTC,1657945
23954305,2019-04-29 12:47:40 UTC,353381
23954414,2019-04-29 12:47:18 UTC,353381
23954504,2019-04-29 15:26:34 UTC,1657945
23954775,2019-04-29 12:43:45 UTC,353381
23954831,2019-04-29 12:42:46 UTC,353381
23954907,2019-04-29 15:27:37 UTC,1657945
23955176,2019-04-29 12:41:04 UTC,353381
23955336,2019-04-29 12:40:35 UTC,353381
23955494,2019-04-29 15:29:58 UTC,1657945
23955801,2019-04-29 12:39:50 UTC,353381
23955869,2019-04-29 12:38:24 UTC,353381
23955990,2019-04-29 12:37:42 UTC,353381
23956460,2019-04-29 12:37:15 UTC,353381
23956618,2019-04-29 12:36:56 UTC,353381
23957098,2019-04-29 12:35:33 UTC,353381
23957109,2019-04-29 15:35:50 UTC,1688908
23957377,2019-04-29 17:32:02 UTC,159021
23958804,2019-04-28 09:53:08 UTC,1698407
23959625,2019-04-29 14:16:31 UTC,657977
23959726,2019-04-29 10:30:13 UTC,657977
23960332,2019-04-29 10:30:10 UTC,657977
23960510,2019-04-29 15:50:29 UTC,1625984
23960520,2019-04-29 14:24:39 UTC,657977
23960825,2019-04-29 15:50:09 UTC,1688908
23967040,2019-04-29 14:23:15 UTC,1621963
23967716,2019-04-29 16:19:09 UTC,1688879
23968085,2019-04-29 14:46:46 UTC,1079727
23970256,2019-04-29 18:25:09 UTC,1617933
23970402,2019-04-29 18:29:50 UTC,1617933
23971504,,1514738
23972133,2019-04-29 06:25:00 UTC,13244
23972135,2019-04-29 06:25:00 UTC,13244
23972140,2019-04-29 06:18:00 UTC,13244
23973548,2019-04-26 12:03:00 UTC,902540
23975063,2019-04-29 17:28:20 UTC,925368
23978963,2019-04-26 11:21:00 UTC,902540
23980340,2019-04-26 11:19:00 UTC,902540
23981001,2019-04-29 17:13:42 UTC,1657945
23981282,2019-04-27 10:54:20 UTC,1677401
23982158,2019-04-26 09:50:00 UTC,902540
23982306,2019-04-28 15:18:46 UTC,1622151
23983356,2019-04-29 13:58:58 UTC,796473
23983505,2019-04-29 14:03:27 UTC,796473
23983757,2019-04-29 14:08:15 UTC,796473
23983837,2019-04-29 17:19:41 UTC,353381
23983967,2019-04-29 14:09:33 UTC,796473
23984385,2019-04-29 14:16:40 UTC,796473
23984887,2019-04-29 14:17:15 UTC,796473
23984958,2019-04-26 10:22:00 UTC,902540
23985162,2019-04-29 14:25:59 UTC,796473
23985299,2019-04-29 14:26:06 UTC,796473
23985401,2019-04-29 14:26:12 UTC,796473
23985442,2019-04-26 12:05:00 UTC,902540
23985594,2019-04-29 14:26:20 UTC,796473
23985831,2019-04-29 14:29:07 UTC,796473
23985963,2019-04-29 14:29:23 UTC,796473
23986084,2019-04-29 14:37:31 UTC,796473
23986175,2019-04-26 10:26:00 UTC,902540
23986732,2019-04-29 14:37:50 UTC,796473
23986864,2019-04-29 05:53:23 UTC,493588
23987159,2019-04-29 15:26:52 UTC,796473
23987318,2019-04-29 14:39:02 UTC,796473
23987608,2019-04-29 14:51:02 UTC,796473
23987694,2019-04-29 17:35:06 UTC,353381
23987705,2019-04-26 11:24:00 UTC,902540
23987775,2019-04-29 14:27:22 UTC,796473
23987959,2019-04-29 16:16:11 UTC,353381
23988072,2019-04-29 14:50:25 UTC,796473
23988320,2019-04-29 14:28:06 UTC,796473
23988339,2019-04-29 16:31:13 UTC,353381
23988436,2019-04-26 10:06:00 UTC,902540
23988448,2019-04-29 17:41:51 UTC,1615403
23988696,2019-04-29 14:10:52 UTC,796473
23988873,2019-04-29 14:46:20 UTC,796473
23988963,2019-04-29 17:43:59 UTC,1699379
23989157,2019-04-29 14:36:02 UTC,796473
23989248,2019-04-29 17:37:37 UTC,353381
23989429,2019-04-29 17:36:54 UTC,353381
23989449,2019-04-28 19:44:56 UTC,1366416
23989751,2019-04-29 17:46:57 UTC,1699379
23989769,2019-04-29 17:46:59 UTC,1615403
23989778,2019-04-29 17:29:33 UTC,353381
23989837,2019-04-29 17:30:15 UTC,353381
23989867,2019-04-29 17:47:38 UTC,1606588
23989960,2019-04-29 17:23:58 UTC,353381
23990120,2019-04-29 17:22:49 UTC,353381
23990516,2019-04-29 17:49:51 UTC,1699379
23990742,2019-04-26 10:11:00 UTC,902540
23990773,2019-04-29 16:10:16 UTC,353381
23991429,2019-04-29 08:41:36 UTC,1620172
23992009,2019-04-29 17:55:43 UTC,1699379
23992200,2019-04-29 17:56:25 UTC,1615403
23992748,2019-04-26 11:19:00 UTC,902540
23993129,2019-04-29 13:37:34 UTC,1621963
23993317,2019-04-29 13:37:19 UTC,1621963
23993521,2019-04-26 10:14:00 UTC,902540
23994453,2019-04-26 10:31:00 UTC,902540
23996840,2019-04-26 11:21:00 UTC,902540
23997570,2019-04-26 10:31:00 UTC,902540
23998293,2019-04-29 16:10:28 UTC,353381
23998468,,1699582
23998553,2019-04-29 16:17:27 UTC,353381
23998873,2019-04-29 16:19:42 UTC,353381
23998970,2019-04-29 16:21:28 UTC,353381
23999123,2019-04-29 16:29:41 UTC,353381
23999173,2019-04-29 16:34:04 UTC,353381
23999416,2019-04-29 16:34:14 UTC,353381
23999585,2019-04-29 16:34:20 UTC,353381
23999805,2019-04-29 16:34:29 UTC,353381
23999893,2019-04-29 16:34:44 UTC,353381
23999927,2019-04-29 16:35:42 UTC,353381
23999978,2019-04-29 16:36:23 UTC,353381
24000151,2019-04-29 16:38:12 UTC,353381
24000815,2019-04-29 16:38:41 UTC,353381
24000869,2019-04-29 16:40:40 UTC,353381
24001233,2019-04-29 14:36:00 UTC,908366
24001343,2019-04-29 14:37:26 UTC,908366
24001489,2019-04-29 14:40:11 UTC,908366
24001687,2019-04-29 16:46:18 UTC,353381
24001938,2019-04-29 20:33:23 UTC,1699740
24002000,2019-04-29 16:48:27 UTC,353381
24002109,2019-04-29 16:49:29 UTC,353381
24002243,2019-04-29 14:42:35 UTC,908366
24002304,2019-04-29 16:49:47 UTC,353381
24002408,2019-04-29 16:50:54 UTC,353381
24002528,2019-04-29 15:27:27 UTC,908366
24002599,2019-04-29 16:50:49 UTC,353381
24002714,2019-04-29 16:51:38 UTC,353381
24002871,2019-04-29 16:52:21 UTC,353381
24003112,2019-04-29 16:52:11 UTC,353381
24003497,2019-04-29 16:56:30 UTC,353381
24003773,2019-04-29 16:57:45 UTC,353381
24003815,2019-04-29 16:57:49 UTC,353381
24004000,2019-04-29 17:00:44 UTC,353381
24004546,2019-04-29 17:05:30 UTC,353381
24004802,2019-04-29 17:06:19 UTC,353381
24004958,2019-04-29 17:09:01 UTC,353381
24005090,2019-04-29 17:10:00 UTC,353381
24005398,2019-04-29 17:12:13 UTC,353381
24005537,2019-04-29 14:48:27 UTC,908366
24005717,2019-04-29 17:13:12 UTC,353381
24006045,2019-04-29 17:14:27 UTC,353381
24006236,2019-04-29 17:15:09 UTC,353381
24006996,2019-04-29 15:18:31 UTC,908366
24007344,2019-04-29 15:13:49 UTC,908366
24007642,2019-04-29 15:21:41 UTC,908366
24008439,2019-04-29 16:51:02 UTC,353381
24008601,2019-04-29 17:16:24 UTC,353381
24008769,2019-04-29 17:16:38 UTC,353381
24008961,2019-04-29 17:17:57 UTC,353381
24009141,2019-04-29 17:20:47 UTC,353381
24009246,2019-04-29 17:28:37 UTC,353381
24009454,2019-04-29 17:29:01 UTC,353381
24009634,2019-04-29 17:31:53 UTC,353381
24009866,2019-04-29 17:32:56 UTC,353381
24010073,2019-04-29 17:33:14 UTC,353381
24010258,2019-04-29 17:33:45 UTC,353381
24010769,2019-04-29 16:05:05 UTC,353381
24010877,2019-04-29 16:05:33 UTC,353381
24011054,2019-04-29 16:07:35 UTC,353381
24011421,2019-04-29 12:34:54 UTC,353381
24011663,2019-04-29 12:34:27 UTC,353381
24013069,2019-04-29 12:31:27 UTC,353381
24013346,2019-04-29 12:30:14 UTC,353381
24013910,2019-04-29 12:29:20 UTC,353381
24014099,2019-04-29 12:29:28 UTC,353381
24014317,2019-04-29 12:29:50 UTC,353381
24014439,2019-04-29 16:47:45 UTC,1682356
24014676,2019-04-29 12:23:25 UTC,353381
24014821,2019-04-29 12:22:24 UTC,353381
24014979,2019-04-29 12:19:52 UTC,353381
24015114,2019-04-29 12:18:18 UTC,353381
24015237,2019-04-29 12:17:42 UTC,353381
24015355,2019-04-29 12:16:06 UTC,353381
24015643,2019-04-29 12:07:49 UTC,353381
24015911,2019-04-29 12:05:13 UTC,353381
24016150,2019-04-29 12:03:09 UTC,353381
24016635,2019-04-29 12:02:34 UTC,353381
24016722,2019-04-29 12:02:30 UTC,353381
24016938,2019-04-29 11:06:41 UTC,353381
24017180,2019-04-29 11:03:22 UTC,353381
24017401,2019-04-29 11:04:03 UTC,353381
24017463,2019-04-29 11:03:45 UTC,353381
24017562,2019-04-29 11:02:25 UTC,353381
24017794,2019-04-29 11:01:32 UTC,353381
24017975,2019-04-29 10:59:57 UTC,353381
24018116,2019-04-29 10:59:25 UTC,353381
24018316,2019-04-29 10:59:01 UTC,353381
24018319,2019-04-27 13:24:51 UTC,885622
24018396,2019-04-29 10:58:49 UTC,353381
24018473,2019-04-29 10:58:23 UTC,353381
24018615,2019-04-29 10:51:23 UTC,353381
24018639,2019-04-27 13:23:21 UTC,885622
24018744,2019-04-29 10:56:15 UTC,353381
24018869,2019-04-29 10:56:15 UTC,353381
24018960,2019-04-27 13:19:42 UTC,885622
24019285,2019-04-29 19:41:01 UTC,538733
24019308,2019-04-27 13:17:06 UTC,885622
24019390,2019-04-29 10:52:35 UTC,353381
24019533,2019-04-29 10:49:05 UTC,353381
24019786,2019-04-29 10:47:55 UTC,353381
24019896,2019-04-29 10:45:40 UTC,353381
24020227,2019-04-29 10:45:31 UTC,353381
24020248,2019-04-29 20:35:29 UTC,1691193
24020566,2019-04-29 10:44:12 UTC,353381
24020829,2019-04-29 10:43:53 UTC,353381
24021082,2019-04-29 10:42:44 UTC,353381
24021320,2019-04-29 10:41:26 UTC,353381
24021552,2019-04-29 10:40:02 UTC,353381
24021627,2019-04-29 10:39:34 UTC,353381
24021736,2019-04-29 10:37:07 UTC,353381
24021969,2019-04-29 10:36:15 UTC,353381
24022141,2019-04-29 10:36:07 UTC,353381
24022397,2019-04-29 10:34:19 UTC,353381
24022475,2019-04-29 10:34:10 UTC,353381
24022725,2019-04-29 10:33:05 UTC,353381
24022934,2019-04-29 10:33:00 UTC,353381
24023194,2019-04-29 10:32:22 UTC,353381
24023570,2019-04-29 10:31:01 UTC,353381
24023819,2019-04-29 10:28:47 UTC,353381
24024008,2019-04-29 10:27:04 UTC,353381
24024173,2019-04-29 10:26:59 UTC,353381
24024243,2019-04-29 10:25:25 UTC,353381
24024341,2019-04-29 18:09:33 UTC,796473
24024526,2019-04-29 10:23:34 UTC,353381
24024643,2019-04-29 10:23:25 UTC,353381
24024796,2019-04-29 10:20:23 UTC,353381
24025095,2019-04-29 18:15:45 UTC,796473
24025314,2019-04-29 18:15:47 UTC,796473
24025348,2019-04-29 10:18:48 UTC,353381
24025480,2019-04-29 18:16:36 UTC,796473
24025566,2019-04-29 10:16:05 UTC,353381
24025664,2019-04-29 18:17:13 UTC,796473
24025753,2019-04-29 10:13:15 UTC,353381
24025786,2019-04-29 10:12:05 UTC,353381
24025842,2019-04-29 18:17:13 UTC,796473
24025892,2019-04-29 10:11:11 UTC,353381
24026023,2019-04-29 10:10:12 UTC,353381
24026153,2019-04-29 10:09:54 UTC,353381
24026237,2019-04-29 10:09:31 UTC,353381
24026337,2019-04-29 10:08:36 UTC,353381
24026474,2019-04-29 10:00:23 UTC,353381
24026641,2019-04-29 10:07:28 UTC,353381
24026872,2019-04-29 10:08:33 UTC,353381
24026965,2019-04-29 10:08:14 UTC,353381
24027132,2019-04-29 10:06:01 UTC,353381
24027162,2019-04-29 10:05:39 UTC,353381
24027241,2019-04-29 10:06:54 UTC,353381
24027301,2019-04-29 10:06:51 UTC,353381
24027368,2019-04-29 10:03:43 UTC,353381
24027446,2019-04-29 10:05:35 UTC,353381
24027563,2019-04-29 10:02:48 UTC,353381
24027775,2019-04-29 10:05:18 UTC,353381
24027871,2019-04-29 10:01:26 UTC,353381
24027998,2019-04-29 09:59:55 UTC,353381
24028176,2019-04-29 09:58:36 UTC,353381
24028221,2019-04-29 09:57:25 UTC,353381
24028300,2019-04-29 09:57:16 UTC,353381
24028394,2019-04-29 09:57:09 UTC,353381
24028535,2019-04-29 09:56:59 UTC,353381
24028786,2019-04-29 09:55:13 UTC,353381
24028803,2019-04-29 11:50:10 UTC,1676314
24028954,2019-04-29 21:43:45 UTC,1098815
24028978,2019-04-29 09:54:30 UTC,353381
24029373,2019-04-29 09:53:49 UTC,353381
24029403,2019-04-29 09:49:59 UTC,353381
24029518,2019-04-29 11:39:43 UTC,1688879
24029564,2019-04-29 11:43:19 UTC,1688879
24029695,2019-04-29 09:49:43 UTC,353381
24029925,2019-04-29 09:49:19 UTC,353381
24030109,2019-04-29 09:48:31 UTC,353381
24030271,2019-04-29 09:48:15 UTC,353381
24030372,2019-04-29 09:47:51 UTC,353381
24030556,2019-04-29 09:47:37 UTC,353381
24030713,2019-04-29 09:46:58 UTC,353381
24030818,2019-04-29 09:45:36 UTC,353381
24030886,2019-04-26 09:35:00 UTC,923147
24030887,2019-04-26 10:27:00 UTC,923147
24030890,2019-04-26 10:38:00 UTC,923147
24030896,2019-04-26 11:12:00 UTC,923147
24030897,2019-04-26 11:19:00 UTC,923147
24030899,2019-04-26 11:20:00 UTC,923147
24030909,2019-04-26 11:21:00 UTC,923147
24030911,2019-04-26 11:26:00 UTC,923147
24030914,2019-04-26 13:05:00 UTC,923147
24030917,2019-04-29 06:21:00 UTC,923147
24030924,2019-04-29 11:39:00 UTC,923147
24030926,2019-04-29 14:29:00 UTC,923147
24030928,2019-04-26 10:23:00 UTC,923147
24030930,2019-04-26 10:29:00 UTC,923147
24032248,2019-04-29 09:16:58 UTC,353381
24032432,2019-04-29 09:15:58 UTC,353381
24032760,2019-04-29 09:21:59 UTC,353381
24036663,2019-04-26 09:07:00 UTC,923147
24036666,2019-04-26 10:31:00 UTC,923147
24036670,2019-04-26 10:38:00 UTC,923147
24036677,2019-04-26 12:39:00 UTC,923147
24036680,2019-04-29 05:04:00 UTC,923147
24036683,2019-04-29 11:30:00 UTC,923147
24036690,2019-04-26 09:43:00 UTC,923147
24036694,2019-04-26 13:50:00 UTC,923147
24036699,2019-04-26 13:52:00 UTC,923147
24039752,2019-04-29 09:44:44 UTC,353381
24039933,2019-04-26 10:40:00 UTC,923147
24039936,2019-04-26 10:40:00 UTC,923147
24039940,2019-04-29 11:30:00 UTC,923147
24039975,2019-04-29 09:44:39 UTC,353381
24040180,2019-04-29 09:44:30 UTC,353381
24040391,2019-04-29 09:44:17 UTC,353381
24040634,2019-04-29 09:43:40 UTC,353381
24040807,2019-04-29 09:42:14 UTC,353381
24041069,2019-04-29 09:42:05 UTC,353381
24041249,2019-04-28 21:05:00 UTC,923147
24041433,2019-04-29 09:41:22 UTC,353381
24041672,2019-04-29 09:40:54 UTC,353381
24041873,2019-04-29 09:38:47 UTC,353381
24042097,2019-04-29 09:38:25 UTC,353381
24042308,2019-04-29 09:37:56 UTC,353381
24042747,2019-04-29 09:36:34 UTC,353381
24042897,2019-04-29 09:36:28 UTC,353381
24043053,2019-04-29 09:35:27 UTC,353381
24043223,2019-04-29 09:33:33 UTC,353381
24043307,2019-04-29 09:32:32 UTC,353381
24043391,2019-04-29 09:32:28 UTC,353381
24043558,2019-04-29 09:29:56 UTC,353381
24043678,2019-04-29 09:28:40 UTC,353381
24043935,2019-04-29 09:27:55 UTC,353381
24044195,2019-04-29 09:29:21 UTC,353381
24045115,2019-04-29 09:27:30 UTC,353381
24045369,2019-04-29 09:25:21 UTC,353381
24045405,2019-04-29 09:24:16 UTC,353381
24046767,2019-04-29 09:24:09 UTC,353381
24046973,2019-04-29 09:24:01 UTC,353381
24047125,2019-04-29 09:23:52 UTC,353381
24047251,2019-04-29 09:21:23 UTC,353381
24047309,2019-04-29 09:20:19 UTC,353381
24047399,2019-04-29 09:19:21 UTC,353381
24047639,2019-04-29 09:19:15 UTC,353381
24047806,2019-04-29 09:14:07 UTC,353381
24047924,2019-04-29 09:12:28 UTC,353381
24048096,2019-04-29 09:09:46 UTC,353381
24048418,2019-04-28 16:19:30 UTC,353381
24049184,2019-04-28 10:47:35 UTC,353381
24049442,2019-04-28 21:10:00 UTC,923147
24049445,2019-04-28 22:10:00 UTC,923147
24049447,2019-04-28 22:10:00 UTC,923147
24049458,2019-04-28 21:10:00 UTC,923147
24049459,2019-04-28 21:10:00 UTC,923147
24049463,2019-04-28 22:10:00 UTC,923147
24049470,2019-04-28 21:10:00 UTC,923147
24049473,2019-04-28 21:10:00 UTC,923147
24049474,2019-04-28 21:10:00 UTC,923147
24049479,2019-04-28 21:10:00 UTC,923147
24049482,2019-04-28 21:10:00 UTC,923147
24049483,2019-04-28 21:10:00 UTC,923147
24049490,2019-04-29 21:10:00 UTC,923147
24049491,2019-04-29 21:10:00 UTC,923147
24049495,2019-04-29 21:10:00 UTC,923147
24049508,2019-04-29 21:10:00 UTC,923147
24049509,2019-04-29 21:10:00 UTC,923147
24049510,2019-04-29 21:10:00 UTC,923147
24049519,2019-04-29 21:10:00 UTC,923147
24049522,2019-04-29 21:10:00 UTC,923147
24049523,2019-04-29 21:10:00 UTC,923147
24049532,2019-04-29 21:10:00 UTC,923147
24049533,2019-04-29 21:10:00 UTC,923147
24049534,2019-04-29 21:10:00 UTC,923147
24049540,2019-04-29 21:10:00 UTC,923147
24049541,2019-04-29 21:10:00 UTC,923147
24049543,2019-04-29 21:10:00 UTC,923147
24049544,2019-04-29 21:10:00 UTC,923147
24049546,2019-04-29 21:10:00 UTC,923147
24049547,2019-04-29 21:10:00 UTC,923147
24049548,2019-04-29 21:10:00 UTC,923147
24049557,2019-04-29 21:10:00 UTC,923147
24049558,2019-04-29 21:10:00 UTC,923147
24049561,2019-04-29 21:10:00 UTC,923147
24049564,2019-04-29 21:10:00 UTC,923147
24049565,2019-04-29 21:10:00 UTC,923147
24049567,2019-04-29 21:10:00 UTC,923147
24049573,2019-04-29 21:10:00 UTC,923147
24049574,2019-04-29 21:10:00 UTC,923147
24049580,2019-04-29 21:10:00 UTC,923147
24049582,2019-04-29 21:10:00 UTC,923147
24049585,2019-04-29 21:10:00 UTC,923147
24051310,2019-04-28 10:48:04 UTC,353381
24052105,2019-04-28 10:09:34 UTC,353381
24052800,2019-04-28 10:43:36 UTC,353381
24053140,2019-04-28 10:08:32 UTC,353381
24053466,2019-04-28 09:31:19 UTC,353381
24054126,2019-04-28 09:45:50 UTC,353381
24054532,2019-04-27 16:45:07 UTC,353381
24054809,2019-04-28 10:43:52 UTC,353381
24055244,2019-04-28 10:17:28 UTC,353381
